farm_id,theta_deg,risk_score,country,group,evidence
27,100.0,297276.87,Denmark,Europe (direction data),radar
27,110.0,371751.23,Denmark,Europe (direction data),radar
27,120.0,430866.72,Denmark,Europe (direction data),radar
27,130.0,467493.13,Denmark,Europe (direction data),radar
27,140.0,477212.78,Denmark,Europe (direction data),radar
27,150.0,458853.33,Denmark,Europe (direction data),radar
27,160.0,414629.21,Denmark,Europe (direction data),radar
27,170.0,349874.5,Denmark,Europe (direction data),radar
27,0.0,272399.56,Denmark,Europe (direction data),radar
28,0.0,93.51,China,East Asia,coarse-flyway
28,10.0,76.92,China,East Asia,coarse-flyway
28,20.0,59.27,China,East Asia,coarse-flyway
28,30.0,42.68,China,East Asia,coarse-flyway
28,40.0,29.16,China,East Asia,coarse-flyway
28,50.0,20.33,China,East Asia,coarse-flyway
28,60.0,17.27,China,East Asia,coarse-flyway
28,70.0,20.33,China,East Asia,coarse-flyway
28,80.0,29.16,China,East Asia,coarse-flyway
28,90.0,42.68,China,East Asia,coarse-flyway
28,100.0,59.27,China,East Asia,coarse-flyway
28,110.0,76.92,China,East Asia,coarse-flyway
28,120.0,93.51,China,East Asia,coarse-flyway
28,130.0,107.03,China,East Asia,coarse-flyway
28,140.0,115.86,China,East Asia,coarse-flyway
28,150.0,118.93,China,East Asia,coarse-flyway
28,160.0,115.86,China,East Asia,coarse-flyway
28,170.0,107.03,China,East Asia,coarse-flyway
28,0.0,93.51,China,East Asia,coarse-flyway
29,0.0,63.31,Sweden,Europe (no direction data),radar
29,10.0,45.39,Sweden,Europe (no direction data),radar
29,20.0,29.27,Sweden,Europe (no direction data),radar
29,30.0,16.92,Sweden,Europe (no direction data),radar
29,40.0,9.81,Sweden,Europe (no direction data),radar
29,50.0,8.8,Sweden,Europe (no direction data),radar
29,60.0,14.02,Sweden,Europe (no direction data),radar
29,70.0,24.83,Sweden,Europe (no direction data),radar
29,80.0,39.93,Sweden,Europe (no direction data),radar
29,90.0,57.51,Sweden,Europe (no direction data),radar
29,100.0,75.43,Sweden,Europe (no direction data),radar
29,110.0,91.54,Sweden,Europe (no direction data),radar
29,120.0,103.9,Sweden,Europe (no direction data),radar
29,130.0,111.01,Sweden,Europe (no direction data),radar
29,140.0,112.01,Sweden,Europe (no direction data),radar
29,150.0,106.8,Sweden,Europe (no direction data),radar
29,160.0,95.99,Sweden,Europe (no direction data),radar
29,170.0,80.88,Sweden,Europe (no direction data),radar
29,0.0,63.31,Sweden,Europe (no direction data),radar
30,0.0,272399.56,United Kingdom,Europe (direction data),radar
30,10.0,191549.03,United Kingdom,Europe (direction data),radar
30,20.0,117074.67,United Kingdom,Europe (direction data),radar
30,30.0,57959.18,United Kingdom,Europe (direction data),radar
30,40.0,21332.77,United Kingdom,Europe (direction data),radar
30,50.0,11613.12,United Kingdom,Europe (direction data),radar
30,60.0,29972.57,United Kingdom,Europe (direction data),radar
30,70.0,74196.69,United Kingdom,Europe (direction data),radar
30,80.0,138951.4,United Kingdom,Europe (direction data),radar
30,90.0,216426.34,United Kingdom,Europe (direction data),radar
30,100.0,297276.87,United Kingdom,Europe (direction data),radar
30,110.0,371751.23,United Kingdom,Europe (direction data),radar
30,120.0,430866.72,United Kingdom,Europe (direction data),radar
30,130.0,467493.13,United Kingdom,Europe (direction data),radar
30,140.0,477212.78,United Kingdom,Europe (direction data),radar
30,150.0,458853.33,United Kingdom,Europe (direction data),radar
30,160.0,414629.21,United Kingdom,Europe (direction data),radar
30,170.0,349874.5,United Kingdom,Europe (direction data),radar
30,0.0,272399.56,United Kingdom,Europe (direction data),radar
31,0.0,272399.56,Netherlands,Europe (direction data),radar
31,10.0,191549.03,Netherlands,Europe (direction data),radar
31,20.0,117074.67,Netherlands,Europe (direction data),radar
31,30.0,57959.18,Netherlands,Europe (direction data),radar
31,40.0,21332.77,Netherlands,Europe (direction data),radar
31,50.0,11613.12,Netherlands,Europe (direction data),radar
31,60.0,29972.57,Netherlands,Europe (direction data),radar
31,70.0,74196.69,Netherlands,Europe (direction data),radar
31,80.0,138951.4,Netherlands,Europe (direction data),radar
31,90.0,216426.34,Netherlands,Europe (direction data),radar
31,100.0,297276.87,Netherlands,Europe (direction data),radar
31,110.0,371751.23,Netherlands,Europe (direction data),radar
31,120.0,430866.72,Netherlands,Europe (direction data),radar
31,130.0,467493.13,Netherlands,Europe (direction data),radar
31,140.0,477212.78,Netherlands,Europe (direction data),radar
31,150.0,458853.33,Netherlands,Europe (direction data),radar
31,160.0,414629.21,Netherlands,Europe (direction data),radar
31,170.0,349874.5,Netherlands,Europe (direction data),radar
31,0.0,272399.56,Netherlands,Europe (direction data),radar
32,0.0,93.51,China,East Asia,coarse-flyway
32,10.0,76.92,China,East Asia,coarse-flyway
32,20.0,59.27,China,East Asia,coarse-flyway
32,30.0,42.68,China,East Asia,coarse-flyway
32,40.0,29.16,China,East Asia,coarse-flyway
32,50.0,20.33,China,East Asia,coarse-flyway
32,60.0,17.27,China,East Asia,coarse-flyway
32,70.0,20.33,China,East Asia,coarse-flyway
32,80.0,29.16,China,East Asia,coarse-flyway
32,90.0,42.68,China,East Asia,coarse-flyway
32,100.0,59.27,China,East Asia,coarse-flyway
32,110.0,76.92,China,East Asia,coarse-flyway
32,120.0,93.51,China,East Asia,coarse-flyway
32,130.0,107.03,China,East Asia,coarse-flyway
32,140.0,115.86,China,East Asia,coarse-flyway
32,150.0,118.93,China,East Asia,coarse-flyway
32,160.0,115.86,China,East Asia,coarse-flyway
32,170.0,107.03,China,East Asia,coarse-flyway
32,0.0,93.51,China,East Asia,coarse-flyway
33,0.0,93.51,China,East Asia,coarse-flyway
33,10.0,76.92,China,East Asia,coarse-flyway
33,20.0,59.27,China,East Asia,coarse-flyway
33,30.0,42.68,China,East Asia,coarse-flyway
33,40.0,29.16,China,East Asia,coarse-flyway
33,50.0,20.33,China,East Asia,coarse-flyway
33,60.0,17.27,China,East Asia,coarse-flyway
33,70.0,20.33,China,East Asia,coarse-flyway
33,80.0,29.16,China,East Asia,coarse-flyway
33,90.0,42.68,China,East Asia,coarse-flyway
33,100.0,59.27,China,East Asia,coarse-flyway
33,110.0,76.92,China,East Asia,coarse-flyway
33,120.0,93.51,China,East Asia,coarse-flyway
33,130.0,107.03,China,East Asia,coarse-flyway
33,140.0,115.86,China,East Asia,coarse-flyway
33,150.0,118.93,China,East Asia,coarse-flyway
33,160.0,115.86,China,East Asia,coarse-flyway
33,170.0,107.03,China,East Asia,coarse-flyway
33,0.0,93.51,China,East Asia,coarse-flyway
34,0.0,93.51,China,East Asia,coarse-flyway
34,10.0,76.92,China,East Asia,coarse-flyway
34,20.0,59.27,China,East Asia,coarse-flyway
34,30.0,42.68,China,East Asia,coarse-flyway
34,40.0,29.16,China,East Asia,coarse-flyway
34,50.0,20.33,China,East Asia,coarse-flyway
34,60.0,17.27,China,East Asia,coarse-flyway
34,70.0,20.33,China,East Asia,coarse-flyway
34,80.0,29.16,China,East Asia,coarse-flyway
34,90.0,42.68,China,East Asia,coarse-flyway
34,100.0,59.27,China,East Asia,coarse-flyway
34,110.0,76.92,China,East Asia,coarse-flyway
34,120.0,93.51,China,East Asia,coarse-flyway
34,130.0,107.03,China,East Asia,coarse-flyway
34,140.0,115.86,China,East Asia,coarse-flyway
34,150.0,118.93,China,East Asia,coarse-flyway
34,160.0,115.86,China,East Asia,coarse-flyway
34,170.0,107.03,China,East Asia,coarse-flyway
34,0.0,93.51,China,East Asia,coarse-flyway
35,0.0,93.51,China,East Asia,coarse-flyway
35,10.0,76.92,China,East Asia,coarse-flyway
35,20.0,59.27,China,East Asia,coarse-flyway
35,30.0,42.68,China,East Asia,coarse-flyway
35,40.0,29.16,China,East Asia,coarse-flyway
35,50.0,20.33,China,East Asia,coarse-flyway
35,60.0,17.27,China,East Asia,coarse-flyway
35,70.0,20.33,China,East Asia,coarse-flyway
35,80.0,29.16,China,East Asia,coarse-flyway
35,90.0,42.68,China,East Asia,coarse-flyway
35,100.0,59.27,China,East Asia,coarse-flyway
35,110.0,76.92,China,East Asia,coarse-flyway
35,120.0,93.51,China,East Asia,coarse-flyway
35,130.0,107.03,China,East Asia,coarse-flyway
35,140.0,115.86,China,East Asia,coarse-flyway
35,150.0,118.93,China,East Asia,coarse-flyway
35,160.0,115.86,China,East Asia,coarse-flyway
35,170.0,107.03,China,East Asia,coarse-flyway
35,0.0,93.51,China,East Asia,coarse-flyway
36,0.0,46.79,United Kingdom,Europe (direction data),radar
36,10.0,33.51,United Kingdom,Europe (direction data),radar
36,20.0,21.46,United Kingdom,Europe (direction data),radar
36,30.0,12.11,United Kingdom,Europe (direction data),radar
36,40.0,6.58,United Kingdom,Europe (direction data),radar
36,50.0,5.53,United Kingdom,Europe (direction data),radar
36,60.0,9.1,United Kingdom,Europe (direction data),radar
36,70.0,16.85,United Kingdom,Europe (direction data),radar
36,80.0,27.84,United Kingdom,Europe (direction data),radar
36,90.0,40.76,United Kingdom,Europe (direction data),radar
36,100.0,54.04,United Kingdom,Europe (direction data),radar
36,110.0,66.08,United Kingdom,Europe (direction data),radar
36,120.0,75.43,United Kingdom,Europe (direction data),radar
36,130.0,80.97,United Kingdom,Europe (direction data),radar
36,140.0,82.01,United Kingdom,Europe (direction data),radar
36,150.0,78.45,United Kingdom,Europe (direction data),radar
36,160.0,70.7,United Kingdom,Europe (direction data),radar
36,170.0,59.7,United Kingdom,Europe (direction data),radar
36,0.0,46.79,United Kingdom,Europe (direction data),radar
37,0.0,93.51,China,East Asia,coarse-flyway
37,10.0,76.92,China,East Asia,coarse-flyway
37,20.0,59.27,China,East Asia,coarse-flyway
37,30.0,42.68,China,East Asia,coarse-flyway
37,40.0,29.16,China,East Asia,coarse-flyway
37,50.0,20.33,China,East Asia,coarse-flyway
37,60.0,17.27,China,East Asia,coarse-flyway
37,70.0,20.33,China,East Asia,coarse-flyway
37,80.0,29.16,China,East Asia,coarse-flyway
37,90.0,42.68,China,East Asia,coarse-flyway
37,100.0,59.27,China,East Asia,coarse-flyway
37,110.0,76.92,China,East Asia,coarse-flyway
37,120.0,93.51,China,East Asia,coarse-flyway
37,130.0,107.03,China,East Asia,coarse-flyway
37,140.0,115.86,China,East Asia,coarse-flyway
37,150.0,118.93,China,East Asia,coarse-flyway
37,160.0,115.86,China,East Asia,coarse-flyway
37,170.0,107.03,China,East Asia,coarse-flyway
37,0.0,93.51,China,East Asia,coarse-flyway
38,0.0,93.51,China,East Asia,coarse-flyway
38,10.0,76.92,China,East Asia,coarse-flyway
38,20.0,59.27,China,East Asia,coarse-flyway
38,30.0,42.68,China,East Asia,coarse-flyway
38,40.0,29.16,China,East Asia,coarse-flyway
38,50.0,20.33,China,East Asia,coarse-flyway
38,60.0,17.27,China,East Asia,coarse-flyway
38,70.0,20.33,China,East Asia,coarse-flyway
38,80.0,29.16,China,East Asia,coarse-flyway
38,90.0,42.68,China,East Asia,coarse-flyway
38,100.0,59.27,China,East Asia,coarse-flyway
38,110.0,76.92,China,East Asia,coarse-flyway
38,120.0,93.51,China,East Asia,coarse-flyway
38,130.0,107.03,China,East Asia,coarse-flyway
38,140.0,115.86,China,East Asia,coarse-flyway
38,150.0,118.93,China,East Asia,coarse-flyway
38,160.0,115.86,China,East Asia,coarse-flyway
38,170.0,107.03,China,East Asia,coarse-flyway
38,0.0,93.51,China,East Asia,coarse-flyway
39,0.0,68.1,Taiwan,East Asia,coarse-flyway
39,10.0,50.71,Taiwan,East Asia,coarse-flyway
39,20.0,35.43,Taiwan,East Asia,coarse-flyway
39,30.0,24.08,Taiwan,East Asia,coarse-flyway
39,40.0,18.04,Taiwan,East Asia,coarse-flyway
39,50.0,18.04,Taiwan,East Asia,coarse-flyway
39,60.0,24.08,Taiwan,East Asia,coarse-flyway
39,70.0,35.43,Taiwan,East Asia,coarse-flyway
39,80.0,50.71,Taiwan,East Asia,coarse-flyway
39,90.0,68.1,Taiwan,East Asia,coarse-flyway
39,100.0,85.48,Taiwan,East Asia,coarse-flyway
39,110.0,100.77,Taiwan,East Asia,coarse-flyway
39,120.0,112.12,Taiwan,East Asia,coarse-flyway
39,130.0,118.15,Taiwan,East Asia,coarse-flyway
39,140.0,118.15,Taiwan,East Asia,coarse-flyway
39,150.0,112.12,Taiwan,East Asia,coarse-flyway
39,160.0,100.77,Taiwan,East Asia,coarse-flyway
39,170.0,85.48,Taiwan,East Asia,coarse-flyway
39,0.0,68.1,Taiwan,East Asia,coarse-flyway
40,0.0,43.64,United Kingdom,Europe (no direction data),radar
40,10.0,30.52,United Kingdom,Europe (no direction data),radar
40,20.0,19.0,United Kingdom,Europe (no direction data),radar
40,30.0,10.47,United Kingdom,Europe (no direction data),radar
40,40.0,5.95,United Kingdom,Europe (no direction data),radar
40,50.0,6.0,United Kingdom,Europe (no direction data),radar
40,60.0,10.6,United Kingdom,Europe (no direction data),radar
40,70.0,19.21,United Kingdom,Europe (no direction data),radar
40,80.0,30.77,United Kingdom,Europe (no direction data),radar
40,90.0,43.91,United Kingdom,Europe (no direction data),radar
40,100.0,57.03,United Kingdom,Europe (no direction data),radar
40,110.0,68.55,United Kingdom,Europe (no direction data),radar
40,120.0,77.08,United Kingdom,Europe (no direction data),radar
40,130.0,81.59,United Kingdom,Europe (no direction data),radar
40,140.0,81.55,United Kingdom,Europe (no direction data),radar
40,150.0,76.94,United Kingdom,Europe (no direction data),radar
40,160.0,68.34,United Kingdom,Europe (no direction data),radar
40,170.0,56.77,United Kingdom,Europe (no direction data),radar
40,0.0,43.64,United Kingdom,Europe (no direction data),radar
41,0.0,93.51,China,East Asia,coarse-flyway
41,10.0,76.92,China,East Asia,coarse-flyway
41,20.0,59.27,China,East Asia,coarse-flyway
41,30.0,42.68,China,East Asia,coarse-flyway
41,40.0,29.16,China,East Asia,coarse-flyway
41,50.0,20.33,China,East Asia,coarse-flyway
41,60.0,17.27,China,East Asia,coarse-flyway
41,70.0,20.33,China,East Asia,coarse-flyway
41,80.0,29.16,China,East Asia,coarse-flyway
41,90.0,42.68,China,East Asia,coarse-flyway
41,100.0,59.27,China,East Asia,coarse-flyway
41,110.0,76.92,China,East Asia,coarse-flyway
41,120.0,93.51,China,East Asia,coarse-flyway
41,130.0,107.03,China,East Asia,coarse-flyway
41,140.0,115.86,China,East Asia,coarse-flyway
41,150.0,118.93,China,East Asia,coarse-flyway
41,160.0,115.86,China,East Asia,coarse-flyway
41,170.0,107.03,China,East Asia,coarse-flyway
41,0.0,93.51,China,East Asia,coarse-flyway
42,0.0,68.1,Taiwan,East Asia,coarse-flyway
42,10.0,50.71,Taiwan,East Asia,coarse-flyway
42,20.0,35.43,Taiwan,East Asia,coarse-flyway
42,30.0,24.08,Taiwan,East Asia,coarse-flyway
42,40.0,18.04,Taiwan,East Asia,coarse-flyway
42,50.0,18.04,Taiwan,East Asia,coarse-flyway
42,60.0,24.08,Taiwan,East Asia,coarse-flyway
42,70.0,35.43,Taiwan,East Asia,coarse-flyway
42,80.0,50.71,Taiwan,East Asia,coarse-flyway
42,90.0,68.1,Taiwan,East Asia,coarse-flyway
42,100.0,85.48,Taiwan,East Asia,coarse-flyway
42,110.0,100.77,Taiwan,East Asia,coarse-flyway
42,120.0,112.12,Taiwan,East Asia,coarse-flyway
42,130.0,118.15,Taiwan,East Asia,coarse-flyway
42,140.0,118.15,Taiwan,East Asia,coarse-flyway
42,150.0,112.12,Taiwan,East Asia,coarse-flyway
42,160.0,100.77,Taiwan,East Asia,coarse-flyway
42,170.0,85.48,Taiwan,East Asia,coarse-flyway
42,0.0,68.1,Taiwan,East Asia,coarse-flyway
43,0.0,55.88,Denmark,Europe (no direction data),radar
43,10.0,41.96,Denmark,Europe (no direction data),radar
43,20.0,28.51,Denmark,Europe (no direction data),radar
43,30.0,17.15,Denmark,Europe (no direction data),radar
43,40.0,9.24,Denmark,Europe (no direction data),radar
43,50.0,5.75,Denmark,Europe (no direction data),radar
43,60.0,7.08,Denmark,Europe (no direction data),radar
43,70.0,13.09,Denmark,Europe (no direction data),radar
43,80.0,23.05,Denmark,Europe (no direction data),radar
43,90.0,35.75,Denmark,Europe (no direction data),radar
43,100.0,49.67,Denmark,Europe (no direction data),radar
43,110.0,63.12,Denmark,Europe (no direction data),radar
43,120.0,74.49,Denmark,Europe (no direction data),radar
43,130.0,82.39,Denmark,Europe (no direction data),radar
43,140.0,85.89,Denmark,Europe (no direction data),radar
43,150.0,84.55,Denmark,Europe (no direction data),radar
43,160.0,78.54,Denmark,Europe (no direction data),radar
43,170.0,68.58,Denmark,Europe (no direction data),radar
43,0.0,55.88,Denmark,Europe (no direction data),radar
44,0.0,93.51,China,East Asia,coarse-flyway
44,10.0,76.92,China,East Asia,coarse-flyway
44,20.0,59.27,China,East Asia,coarse-flyway
44,30.0,42.68,China,East Asia,coarse-flyway
44,40.0,29.16,China,East Asia,coarse-flyway
44,50.0,20.33,China,East Asia,coarse-flyway
44,60.0,17.27,China,East Asia,coarse-flyway
44,70.0,20.33,China,East Asia,coarse-flyway
44,80.0,29.16,China,East Asia,coarse-flyway
44,90.0,42.68,China,East Asia,coarse-flyway
44,100.0,59.27,China,East Asia,coarse-flyway
44,110.0,76.92,China,East Asia,coarse-flyway
44,120.0,93.51,China,East Asia,coarse-flyway
44,130.0,107.03,China,East Asia,coarse-flyway
44,140.0,115.86,China,East Asia,coarse-flyway
44,150.0,118.93,China,East Asia,coarse-flyway
44,160.0,115.86,China,East Asia,coarse-flyway
44,170.0,107.03,China,East Asia,coarse-flyway
44,0.0,93.51,China,East Asia,coarse-flyway
45,0.0,93.51,China,East Asia,coarse-flyway
45,10.0,76.92,China,East Asia,coarse-flyway
45,20.0,59.27,China,East Asia,coarse-flyway
45,30.0,42.68,China,East Asia,coarse-flyway
45,40.0,29.16,China,East Asia,coarse-flyway
45,50.0,20.33,China,East Asia,coarse-flyway
45,60.0,17.27,China,East Asia,coarse-flyway
45,70.0,20.33,China,East Asia,coarse-flyway
45,80.0,29.16,China,East Asia,coarse-flyway
45,90.0,42.68,China,East Asia,coarse-flyway
45,100.0,59.27,China,East Asia,coarse-flyway
45,110.0,76.92,China,East Asia,coarse-flyway
45,120.0,93.51,China,East Asia,coarse-flyway
45,130.0,107.03,China,East Asia,coarse-flyway
45,140.0,115.86,China,East Asia,coarse-flyway
45,150.0,118.93,China,East Asia,coarse-flyway
45,160.0,115.86,China,East Asia,coarse-flyway
45,170.0,107.03,China,East Asia,coarse-flyway
45,0.0,93.51,China,East Asia,coarse-flyway
46,0.0,93.51,China,East Asia,coarse-flyway
46,10.0,76.92,China,East Asia,coarse-flyway
46,20.0,59.27,China,East Asia,coarse-flyway
46,30.0,42.68,China,East Asia,coarse-flyway
46,40.0,29.16,China,East Asia,coarse-flyway
46,50.0,20.33,China,East Asia,coarse-flyway
46,60.0,17.27,China,East Asia,coarse-flyway
46,70.0,20.33,China,East Asia,coarse-flyway
46,80.0,29.16,China,East Asia,coarse-flyway
46,90.0,42.68,China,East Asia,coarse-flyway
46,100.0,59.27,China,East Asia,coarse-flyway
46,110.0,76.92,China,East Asia,coarse-flyway
46,120.0,93.51,China,East Asia,coarse-flyway
46,130.0,107.03,China,East Asia,coarse-flyway
46,140.0,115.86,China,East Asia,coarse-flyway
46,150.0,118.93,China,East Asia,coarse-flyway
46,160.0,115.86,China,East Asia,coarse-flyway
46,170.0,107.03,China,East Asia,coarse-flyway
46,0.0,93.51,China,East Asia,coarse-flyway
47,0.0,93.51,China,East Asia,coarse-flyway
47,10.0,76.92,China,East Asia,coarse-flyway
47,20.0,59.27,China,East Asia,coarse-flyway
47,30.0,42.68,China,East Asia,coarse-flyway
47,40.0,29.16,China,East Asia,coarse-flyway
47,50.0,20.33,China,East Asia,coarse-flyway
47,60.0,17.27,China,East Asia,coarse-flyway
47,70.0,20.33,China,East Asia,coarse-flyway
47,80.0,29.16,China,East Asia,coarse-flyway
47,90.0,42.68,China,East Asia,coarse-flyway
47,100.0,59.27,China,East Asia,coarse-flyway
47,110.0,76.92,China,East Asia,coarse-flyway
47,120.0,93.51,China,East Asia,coarse-flyway
47,130.0,107.03,China,East Asia,coarse-flyway
47,140.0,115.86,China,East Asia,coarse-flyway
47,150.0,118.93,China,East Asia,coarse-flyway
47,160.0,115.86,China,East Asia,coarse-flyway
47,170.0,107.03,China,East Asia,coarse-flyway
47,0.0,93.51,China,East Asia,coarse-flyway
48,0.0,272399.56,United Kingdom,Europe (direction data),radar
48,10.0,191549.03,United Kingdom,Europe (direction data),radar
48,20.0,117074.67,United Kingdom,Europe (direction data),radar
48,30.0,57959.18,United Kingdom,Europe (direction data),radar
48,40.0,21332.77,United Kingdom,Europe (direction data),radar
48,50.0,11613.12,United Kingdom,Europe (direction data),radar
48,60.0,29972.57,United Kingdom,Europe (direction data),radar
48,70.0,74196.69,United Kingdom,Europe (direction data),radar
48,80.0,138951.4,United Kingdom,Europe (direction data),radar
48,90.0,216426.34,United Kingdom,Europe (direction data),radar
48,100.0,297276.87,United Kingdom,Europe (direction data),radar
48,110.0,371751.23,United Kingdom,Europe (direction data),radar
48,120.0,430866.72,United Kingdom,Europe (direction data),radar
48,130.0,467493.13,United Kingdom,Europe (direction data),radar
48,140.0,477212.78,United Kingdom,Europe (direction data),radar
48,150.0,458853.33,United Kingdom,Europe (direction data),radar
48,160.0,414629.21,United Kingdom,Europe (direction data),radar
48,170.0,349874.5,United Kingdom,Europe (direction data),radar
48,0.0,272399.56,United Kingdom,Europe (direction data),radar
49,0.0,272399.56,France,Europe (direction data),radar
49,10.0,191549.03,France,Europe (direction data),radar
49,20.0,117074.67,France,Europe (direction data),radar
49,30.0,57959.18,France,Europe (direction data),radar
49,40.0,21332.77,France,Europe (direction data),radar
49,50.0,11613.12,France,Europe (direction data),radar
49,60.0,29972.57,France,Europe (direction data),radar
49,70.0,74196.69,France,Europe (direction data),radar
49,80.0,138951.4,France,Europe (direction data),radar
49,90.0,216426.34,France,Europe (direction data),radar
49,100.0,297276.87,France,Europe (direction data),radar
49,110.0,371751.23,France,Europe (direction data),radar
49,120.0,430866.72,France,Europe (direction data),radar
49,130.0,467493.13,France,Europe (direction data),radar
49,140.0,477212.78,France,Europe (direction data),radar
49,150.0,458853.33,France,Europe (direction data),radar
49,160.0,414629.21,France,Europe (direction data),radar
49,170.0,349874.5,France,Europe (direction data),radar
49,0.0,272399.56,France,Europe (direction data),radar
50,0.0,93.51,China,East Asia,coarse-flyway
50,10.0,76.92,China,East Asia,coarse-flyway
50,20.0,59.27,China,East Asia,coarse-flyway
50,30.0,42.68,China,East Asia,coarse-flyway
50,40.0,29.16,China,East Asia,coarse-flyway
50,50.0,20.33,China,East Asia,coarse-flyway
50,60.0,17.27,China,East Asia,coarse-flyway
50,70.0,20.33,China,East Asia,coarse-flyway
50,80.0,29.16,China,East Asia,coarse-flyway
50,90.0,42.68,China,East Asia,coarse-flyway
50,100.0,59.27,China,East Asia,coarse-flyway
50,110.0,76.92,China,East Asia,coarse-flyway
50,120.0,93.51,China,East Asia,coarse-flyway
50,130.0,107.03,China,East Asia,coarse-flyway
50,140.0,115.86,China,East Asia,coarse-flyway
50,150.0,118.93,China,East Asia,coarse-flyway
50,160.0,115.86,China,East Asia,coarse-flyway
50,170.0,107.03,China,East Asia,coarse-flyway
50,0.0,93.51,China,East Asia,coarse-flyway
51,0.0,272399.56,United Kingdom,Europe (direction data),radar
51,10.0,191549.03,United Kingdom,Europe (direction data),radar
51,20.0,117074.67,United Kingdom,Europe (direction data),radar
51,30.0,57959.18,United Kingdom,Europe (direction data),radar
51,40.0,21332.77,United Kingdom,Europe (direction data),radar
51,50.0,11613.12,United Kingdom,Europe (direction data),radar
51,60.0,29972.57,United Kingdom,Europe (direction data),radar
51,70.0,74196.69,United Kingdom,Europe (direction data),radar
51,80.0,138951.4,United Kingdom,Europe (direction data),radar
51,90.0,216426.34,United Kingdom,Europe (direction data),radar
51,100.0,297276.87,United Kingdom,Europe (direction data),radar
51,110.0,371751.23,United Kingdom,Europe (direction data),radar
51,120.0,430866.72,United Kingdom,Europe (direction data),radar
51,130.0,467493.13,United Kingdom,Europe (direction data),radar
51,140.0,477212.78,United Kingdom,Europe (direction data),radar
51,150.0,458853.33,United Kingdom,Europe (direction data),radar
51,160.0,414629.21,United Kingdom,Europe (direction data),radar
51,170.0,349874.5,United Kingdom,Europe (direction data),radar
51,0.0,272399.56,United Kingdom,Europe (direction data),radar
52,0.0,93.51,China,East Asia,coarse-flyway
52,10.0,76.92,China,East Asia,coarse-flyway
52,20.0,59.27,China,East Asia,coarse-flyway
52,30.0,42.68,China,East Asia,coarse-flyway
52,40.0,29.16,China,East Asia,coarse-flyway
52,50.0,20.33,China,East Asia,coarse-flyway
52,60.0,17.27,China,East Asia,coarse-flyway
52,70.0,20.33,China,East Asia,coarse-flyway
52,80.0,29.16,China,East Asia,coarse-flyway
52,90.0,42.68,China,East Asia,coarse-flyway
52,100.0,59.27,China,East Asia,coarse-flyway
52,110.0,76.92,China,East Asia,coarse-flyway
52,120.0,93.51,China,East Asia,coarse-flyway
52,130.0,107.03,China,East Asia,coarse-flyway
52,140.0,115.86,China,East Asia,coarse-flyway
52,150.0,118.93,China,East Asia,coarse-flyway
52,160.0,115.86,China,East Asia,coarse-flyway
52,170.0,107.03,China,East Asia,coarse-flyway
52,0.0,93.51,China,East Asia,coarse-flyway
53,0.0,272399.56,United Kingdom,Europe (direction data),radar
53,10.0,191549.03,United Kingdom,Europe (direction data),radar
53,20.0,117074.67,United Kingdom,Europe (direction data),radar
53,30.0,57959.18,United Kingdom,Europe (direction data),radar
53,40.0,21332.77,United Kingdom,Europe (direction data),radar
53,50.0,11613.12,United Kingdom,Europe (direction data),radar
53,60.0,29972.57,United Kingdom,Europe (direction data),radar
53,70.0,74196.69,United Kingdom,Europe (direction data),radar
53,80.0,138951.4,United Kingdom,Europe (direction data),radar
53,90.0,216426.34,United Kingdom,Europe (direction data),radar
53,100.0,297276.87,United Kingdom,Europe (direction data),radar
53,110.0,371751.23,United Kingdom,Europe (direction data),radar
53,120.0,430866.72,United Kingdom,Europe (direction data),radar
53,130.0,467493.13,United Kingdom,Europe (direction data),radar
53,140.0,477212.78,United Kingdom,Europe (direction data),radar
53,150.0,458853.33,United Kingdom,Europe (direction data),radar
53,160.0,414629.21,United Kingdom,Europe (direction data),radar
53,170.0,349874.5,United Kingdom,Europe (direction data),radar
53,0.0,272399.56,United Kingdom,Europe (direction data),radar
54,0.0,272399.56,Netherlands,Europe (direction data),radar
54,10.0,191549.03,Netherlands,Europe (direction data),radar
54,20.0,117074.67,Netherlands,Europe (direction data),radar
54,30.0,57959.18,Netherlands,Europe (direction data),radar
54,40.0,21332.77,Netherlands,Europe (direction data),radar
54,50.0,11613.12,Netherlands,Europe (direction data),radar
54,60.0,29972.57,Netherlands,Europe (direction data),radar
54,70.0,74196.69,Netherlands,Europe (direction data),radar
54,80.0,138951.4,Netherlands,Europe (direction data),radar
54,90.0,216426.34,Netherlands,Europe (direction data),radar
54,100.0,297276.87,Netherlands,Europe (direction data),radar
54,110.0,371751.23,Netherlands,Europe (direction data),radar
54,120.0,430866.72,Netherlands,Europe (direction data),radar
54,130.0,467493.13,Netherlands,Europe (direction data),radar
54,140.0,477212.78,Netherlands,Europe (direction data),radar
54,150.0,458853.33,Netherlands,Europe (direction data),radar
54,160.0,414629.21,Netherlands,Europe (direction data),radar
54,170.0,349874.5,Netherlands,Europe (direction data),radar
54,0.0,272399.56,Netherlands,Europe (direction data),radar
55,0.0,272399.56,United Kingdom,Europe (direction data),radar
55,10.0,191549.03,United Kingdom,Europe (direction data),radar
55,20.0,117074.67,United Kingdom,Europe (direction data),radar
55,30.0,57959.18,United Kingdom,Europe (direction data),radar
55,40.0,21332.77,United Kingdom,Europe (direction data),radar
